205490002015,E. R. EL PENSAMIENTO,205490000128,I. E. R. MULATOS,Antioquia,URABA,Necocli,490,18,Activo
205649000744,C. E. R. LAS CAMELIAS,205649000027,I. E. R. PALMICHAL,Antioquia,ORIENTE,San Carlos,649,18,Activo
205667000441,C. E. R. EL JAGUE,205667000433,C. E. R. EL TOPACIO,Antioquia,ORIENTE,San Rafael,667,18,Activo
205847000181,MONTANITAS DEL SOCORRO,105847001239,C. E. R. VEINTE DE JULIO,Antioquia,SUROESTE,Urrao,847,18,Activo
205895001920,E. R. I. EL DOCE,205895001733,C. E. R. CORDERO ICACAL,Antioquia,BAJO CAUCA,Zaragoza,895,18,Activo
205079000583,C. E. R. EL TABLAZO,205079000206,I. E. R. YARUMITO,Antioquia,VALLE DEL ABURRA,Barbosa,079,17,Activo
205086000262,C. E. R. LA CANDELARIA,205086000033,I. E. R. LABORES,Antioquia,NORTE,Belmira,086,17,Activo
205138000193,MARIA IGNACIA RESTREPO,205138000142,I. E. R. BUENOS AIRES,Antioquia,OCCIDENTE,Canasgordas,138,17,Activo
205197000792,ALTO DE LA VIRGEN,205197000202,C. E. R. LA MILAGROSA,Antioquia,ORIENTE,Cocorna,197,17,Activo
205212000788,E. R. I. JESUS MARIA CORREA CARMONA,105212000511,I. E. PRESBITERO BERNARDO MONTOYA,Antioquia,VALLE DEL ABURRA,Copacabana,212,17,Activo
205649000141,C. E. R. EL VERGEL,205649000027,I. E. R. PALMICHAL,Antioquia,ORIENTE,San Carlos,649,17,Activo
205686000037,EL TOPACIO,205686000223,I. E. R. MONSENOR MIGUEL ANGEL BUILES,Antioquia,NORTE,Santa Rosa De Osos,686,17,Activo
205761000269,C. E. R. MORRON,105761000329,I. E. JOSE MARIA VILLA,Antioquia,OCCIDENTE,Sopetran,761,17,Activo
205809000045,C. E. R. OFELIA ECHEVERRI,205809000070,C. E. R. LOS MICOS,Antioquia,SUROESTE,Titiribi,809,17,Activo
205649000434,C. E. R. LA FLORIDA,205649000426,I. E. R. PUERTO GARZA,Antioquia,ORIENTE,San Carlos,649,17,Activo
205034000680,C. E. R. SAN FERNANDO,205034000345,I. E. FELIPE HENAO JARAMILLO,Antioquia,SUROESTE,Andes,034,16,Activo
205044000246,C. E. R. EL ENCANTO,105044000128,I. E. ANZA,Antioquia,OCCIDENTE,Anza,044,16,Activo
205142000289,C. E. R. GABRIEL HENAO JARAMILLO,205142000271,C. E. R. LA MARIA,Antioquia,MAGDALENA MEDIO,Caracoli,142,16,Activo
205284000243,C. E. R. LA HERRADURA,105284000800,I. E. ESCUELA NORMAL SUPERIOR MIGUEL ANGEL ALVAREZ,Antioquia,OCCIDENTE,Frontino,284,16,Activo
205576000104,C. E. R. EL MULATICO,105576000096,I. E. EL SALVADOR,Antioquia,SUROESTE,Pueblorrico,576,16,Activo
205579000059,C. E. R. CABANAS,205579000504,C. E. R. LA MESETA,Antioquia,MAGDALENA MEDIO,Puerto Berrio,579,16,Activo
205642000030,C. E. R. MORRITOS,205642000242,C. E. R. EL CONCILIO,Antioquia,SUROESTE,Salgar,642,16,Activo
205642000358,C. E. R. TARQUI,205642000170,I. E. R. ABELARDO OCHOA,Antioquia,SUROESTE,Salgar,642,16,Activo
205674000015,LOS ARRAYANES,105674000053,I. E. SAN VICENTE FERRER,Antioquia,ORIENTE,San Vicente,674,16,Activo
205079000303,C. E. R. LA CHAPA,205079000362,C. E. R. PLATANITO,Antioquia,VALLE DEL ABURRA,Barbosa,079,16,Activo
205197000202,C. E. R. LA MILAGROSA,205197000202,C. E. R. LA MILAGROSA,Antioquia,ORIENTE,Cocorna,197,16,Activo
205664000505,OVEJAS,205664000165,I. E. R. EL TAMBO,Antioquia,NORTE,San Pedro,664,16,Activo
205030000049,C. E. R. LA DELGADITA,205030000057,C. E. R. URBANO RUIZ,Antioquia,SUROESTE,Amaga,030,15,Activo
205030000197,CANAVERAL SAN JOSE,105030000028,I. E. SAN FERNANDO,Antioquia,SUROESTE,Amaga,030,15,Activo
205086000181,C. E. R. PLAYITAS,205086000033,I. E. R. LABORES,Antioquia,NORTE,Belmira,086,15,Activo
205240000076,C. E. R. LA ARGENTINA,205240000106,I. E. R. BOYACA,Antioquia,OCCIDENTE,Ebejico,240,15,Activo
205240000718,E. R. COMUNIDAD,105240000136,I. E. U. SAN JOSE,Antioquia,OCCIDENTE,Ebejico,240,15,Activo
205264000000,C. E. R. PADRE ABELARDO JARAMILLO,205264000123,C. E. R. YERBABUENAL,Antioquia,NORTE,Entrerrios,264,15,Activo
205284000502,C. E. R. NORE,105284000800,I. E. E. N. S. MIGUEL ANGEL ALVAREZ,Antioquia,OCCIDENTE,Frontino,284,15,Activo
205467000218,C. E. R. PEDRO GOMEZ V,105467000019,I. E. MARIANO J. VILLEGAS,Antioquia,SUROESTE,Montebello,467,15,Activo
205667000026,C. E. R. LA DORADA,205667000433,C. E. R. EL TOPACIO,Antioquia,ORIENTE,San Rafael,667,15,Activo
205674000309,C. E. R. PENOLCITO,205674000368,C. E. R. PIEDRAGORDA,Antioquia,ORIENTE,San Vicente,674,15,Activo
205809000061,C. E. R. ANTONIO JOSE RESTREPO,205809000070,C. E. R. LOS MICOS,Antioquia,SUROESTE,Titiribi,809,15,Activo
205091000408,I. E. R. PEDRAL ABAJO,205091000122,C. E. R. LA MERCED,Antioquia,SUROESTE,Betania,091,14,Activo
205576000198,C. E. R. EL LLANETE,105353000051,I. E. AURA MARIA VALENCIA,Antioquia,SUROESTE,Hispania,353,13,Activo
205091000548,I. E. R. LA LIBIA ABAJO,205091000122,C. E. R. LA MERCED,Antioquia,SUROESTE,Betania,091,12,Activo
205315000051,C. E. R. ALBERTO BETANCUR,205315000069,C. E. R. GUANTEROS,Antioquia,NORTE,Guadalupe,315,11,Activo
205315000263,C. E. R. EL PICACHO,205315000069,C. E. R. GUANTEROS,Antioquia,NORTE,Guadalupe,315,11,Activo
205353000072,C. E. R. EL SILENCIO,105353000051,I. E. AURA MARIA VALENCIA,Antioquia,SUROESTE,Hispania,353,11,Activo
205315000115,C. E. R. PATIO BONITO,105315000021,I. E. LUIS LOPEZ DE MESA,Antioquia,NORTE,Guadalupe,315,7,Activo
205101000126,E. R. SAN MIGUEL,205101000371,I. E. R. LA ERMITA,Antioquia,SUROESTE,Ciudad Bolivar,101,17,Activo
205847800063,CERI AMPARRADO,205847001471,C. E. R. VASQUEZ,Antioquia,SUROESTE,Urrao,847,17,Activo
205004000120,C. E. R. SANTA TERESA,105004000109,I. E. LA MILAGROSA,Antioquia,OCCIDENTE,Abriaqui,004,17,Activo
205038000242,C. E. R. EL OLIVO,205038000145,C. E. R. LA QUINTA,Antioquia,NORTE,Angostura,038,17,Activo
405038000616,C. E. R. RIO ARRIBA,205038000161,C. E. R. SANTA ANA,Antioquia,NORTE,Angostura,038,17,Activo
205040000098,C. E. R. LA CASITA,105040000212,I. E. ANORI,Antioquia,NORDESTE,Anori,040,17,Activo
205040001001,C. E. R. LA PRIMAVERA,205040000357,C. E. R. EL CARMIN,Antioquia,NORDESTE,Anori,040,17,Activo
205040001141,TENCHE SAN LINO,205040000314,C. E. R. MADRESECA,Antioquia,NORDESTE,Anori,040,17,Activo
205051001452,E. R. SANTA LUCIA DE GARRAPATA,205051001339,I. E. R. EL CARMELO,Antioquia,URABA,Arboletes,051,17,Activo
205051000057,C. E. R. EL GUAIMARO,105051000508,I. E. JOSE MANUEL RESTREPO,Antioquia,URABA,Arboletes,051,17,Activo
205055000213,C. E. R. GUADUALITO,105055000022,I. E. SANTA TERESA,Antioquia,ORIENTE,Argelia,055,17,Activo
205093000391,C. E. R. EL GUADUAL,205093000260,I. E. FRANCISCO CESAR,Antioquia,SUROESTE,Betulia,093,17,Activo
205172000941,C. E. R. MALAGON,205172000267,I. E. R. NEL UPEGUI,Antioquia,URABA,Chigorodo,172,17,Activo
205234001427,C. E. R. LA ARGELIA,205234000366,I. E. R. URAMA,Antioquia,OCCIDENTE,Dabeiba,234,17,Activo
205234001702,C. E. R. BARRANCAS,205234000161,C. E. R. JOSEFA ROMERO,Antioquia,OCCIDENTE,Dabeiba,234,17,Activo
205234001729,C. E. R. PLAYONES,205234000161,C. E. R. JOSEFA ROMERO,Antioquia,OCCIDENTE,Dabeiba,234,17,Activo
205284001126,C. E. R. INDIGENA ATAUSI,205284001134,C. E. R. INDIGENA DE GARZON PEGADO,Antioquia,OCCIDENTE,Frontino,284,17,Activo
205284000324,C. E. R. CARAUTA,205284000120,I. E. R. NOBOGACITA,Antioquia,OCCIDENTE,Frontino,284,17,Activo
205885000054,C. E. R. VILLA ANITA,105885000025,I. E. LORENZO YALI,Antioquia,NORDESTE,Yali,885,17,Activo
205313000606,C. E. R. LA CASCADA,205313000371,C. E. R. EL EDEN,Antioquia,ORIENTE,Granada,313,17,Activo
205361000669,C. E. R. LOS GALGOS,205361000847,C. E. R. PALOBLANCO,Antioquia,NORTE,Ituango,361,17,Activo
405361002229,SAN LUIS,205361001029,I. E. LUIS MARIA PRECIADO ECHAVARRIA,Antioquia,NORTE,Ituango,361,17,Activo
205480000499,C. E. R. MONTERIA LEON,205480000341,I. E. R. LA INMACULADA CAUCHERAS,Antioquia,URABA,Mutata,480,17,Activo
205483000147,C. E. R. SAN MIGUEL,105483000347,I. E. INMACULADA CONCEPCION,Antioquia,ORIENTE,Narino,483,17,Activo
205490000632,E. R. NUEVA ESTRELLA,205490001213,I. E. R. EL TOTUMO,Antioquia,URABA,Necocli,490,17,Activo
205490001507,C. E. R. CIELO AZUL,205490000004,C. E. R. EL PARAISO,Antioquia,URABA,Necocli,490,17,Activo
205490002317,E. R. SINAI,205490002236,I. E. R. LA COMARCA,Antioquia,URABA,Necocli,490,17,Activo
205543000052,C. E. R. SANTA AGUEDA,105543000325,I. E. PRESBITERO RODRIGO LOPERA GIL,Antioquia,OCCIDENTE,Peque,543,17,Activo
205543000516,C. E. R. LA CANDELARIA,105543000325,I. E. PRESBITERO RODRIGO LOPERA GIL,Antioquia,OCCIDENTE,Peque,543,17,Activo
205543000087,LAS FALDAS,205543000206,I. E. R. LOS LLANOS,Antioquia,OCCIDENTE,Peque,543,17,Activo
205387000616,C. E. R. LAS ANGELITAS,105387000077,I. E. CARLOS ARTURO DUQUE RAMIREZ,Antioquia,MAGDALENA MEDIO,Puerto Nare,585,17,Activo
205628000442,C. E. R. LA MESETA,205628000302,C. E. R. EL LLANO,Antioquia,OCCIDENTE,Sabanalarga,628,17,Activo
205649000523,C. E. R. GUADUALITO,205649000426,I. E. RURAL PUERTO GARZA,Antioquia,ORIENTE,San Carlos,649,17,Activo
205051002432,C. E. R. EL ARQUILLO,205051000359,C. E. R. SIETE VUELTAS,Antioquia,URABA,San Juan De Uraba,659,17,Activo
205665000509,C. E. R. LA CEIBA,205665000789,C. E. R. BETANIA,Antioquia,URABA,San Pedro De Uraba,665,17,Activo
205665000533,C. E. R. RALITO,205665000100,I. E. R. LOS ALMENDROS,Antioquia,URABA,San Pedro De Uraba,665,17,Activo
205756000111,C. E. R. VENTIADEROS,205756000668,I. E. TECNICO AGROPECUARIO Y EN SALUD DE SONSON,Antioquia,ORIENTE,Sonson,756,17,Activo
205756001133,C. E. R. LAS BRISAS,205756000668,I. E. TECNICO AGROPECUARIO Y EN SALUD DE SONSON,Antioquia,ORIENTE,Sonson,756,17,Activo
205819000086,I. E. R. SAN FRANCISCO,105819000022,I. E. J. EMILIO VALDERRAMA AGUDELO,Antioquia,NORTE,Toledo,819,17,Activo
205854000081,C. E. R. PEDRO VASQUEZ C,105854000302,I. E. VALDIVIA,Antioquia,NORTE,Valdivia,854,17,Activo
205861000444,C. E. R. NUEVA SANTA ROSITA,205861000398,I. E. URIBE GAVIRIA,Antioquia,SUROESTE,Venecia,861,17,Activo
205093000057,C. E. R. LEONOR ANGEL VANEGAS,205093000260,I. E. FRANCISCO CESAR,Antioquia,SUROESTE,Betulia,093,18,Activo
205107000861,C. E. R. ALTO DE CHIRI,105107000166,I. E. ANTONIO ROLDAN BETANCUR,Antioquia,NORTE,Briceno,107,46,Activo
205172001042,C. E. R. REMIGIO,205172000267,I. E. R. NEL UPEGUI,Antioquia,URABA,Chigorodo,172,48,Activo
205234001133,C. E. R. VALLESI,105234000086,I. E. MADRE LAURA MONTOYA,Antioquia,OCCIDENTE,Dabeiba,234,48,Activo
205347000125,C. E. R. LA PAVA,205347000109,I. E. R. HECTOR HIGINIO BEDOYA VARGAS,Antioquia,OCCIDENTE,Heliconia,347,45,Activo
205483000589,C. E. R. EL BOSQUE,205483000236,I. E. R. PUERTO VENUS,Antioquia,ORIENTE,Narino,483,15,Activo
205490000110,C. E. R. YOKY NUEVA LUZ,205490000594,I. E. R. MULATICOS PIEDRECITAS,Antioquia,URABA,Necocli,490,50,Activo
205490000233,E. R. SANTA FE DE LA ISLITA,205490001337,I. E. R. TULAPITA,Antioquia,URABA,Necocli,490,15,Activo
205490000314,MARIMONDA,205490000519,C. E. R. RIO NECOCLI,Antioquia,URABA,Necocli,490,15,Activo
205490001825,E. R. LA SALADA,205490000900,I. E. R. LAS CHANGAS,Antioquia,URABA,Necocli,490,15,Activo
205490002031,E. R. I. LA YAYA,205490000128,I. E. R. MULATOS,Antioquia,URABA,Necocli,490,15,Activo
205490002058,E. R. EL BARRO ARRIBA,205490001337,I. E. R. TULAPITA,Antioquia,URABA,Necocli,490,15,Activo
205541000209,LA MAGDALENA,205541000403,I. E. R. PALMIRA,Antioquia,ORIENTE,Penol,541,25,Activo
205604001596,C. E. R. LA GORGONA,105604000013,I. E. IGNACIO YEPES YEPES,Antioquia,NORDESTE,Remedios,604,50,Activo
205642000765,C. E. R. EL CEDRO,205642000170,I. E. R. ABELARDO OCHOA,Antioquia,SUROESTE,Salgar,642,50,Activo
205665000185,C. E. R. LA ROSITA,205665000576,I. E. R. SANTA CATALINA,Antioquia,URABA,San Pedro De Uraba,665,15,Activo
205665001122,C. E. R. CERRO BUENAVISTA,205665000576,I. E. R. SANTA CATALINA,Antioquia,URABA,San Pedro De Uraba,665,15,Activo
205670000428,C. E. R. EL JARDIN,205670000720,C. E. R. SAN JUAN,Antioquia,NORDESTE,San Roque,670,49,Activo
205690000122,I. E. R. MARIA JESUS CASTRILLON,105690000322,I. E. TECNICO INDUSTRIAL TOMAS CARRASQUILLA,Antioquia,NORDESTE,Santo Domingo,690,25,Activo
205847000547,C. E. R. LA ANA,205847000440,C. E. R. LA VENTA,Antioquia,SUROESTE,Urrao,847,15,Activo
205847000300,C. E. R. EL MARAVILLO,205847000423,I. E. R. LA CALDASIA,Antioquia,SUROESTE,Urrao,847,15,Activo
